FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	StimuliName
44	43404	216	477	853	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
45	43620	433	251	864	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
46	44053	283	249	721	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
47	44337	216	751	754	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
48	44553	233	699	731	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
49	44786	500	513	727	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
50	45286	366	268	739	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
51	45652	266	496	726	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
52	46069	383	971	739	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
53	46452	183	511	687	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
54	46635	583	388	499	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
55	47218	333	788	428	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
56	47551	250	774	223	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
57	47801	300	862	512	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
58	48100	167	988	801	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
59	48267	366	988	741	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
60	48633	333	702	724	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
61	48966	266	704	796	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
62	49233	200	728	870	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
63	49433	233	492	807	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
64	49666	366	491	733	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
65	50032	216	485	828	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
66	50249	1416	500	720	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
67	51665	266	524	831	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
68	51931	333	500	861	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
69	52264	283	447	850	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
70	52547	200	724	762	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
71	52747	166	699	733	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
72	52914	317	240	746	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
73	53230	233	227	851	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
74	53463	316	531	789	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
75	53780	183	489	851	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
76	53963	233	701	963	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
77	54196	200	973	871	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
78	54396	383	990	803	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
79	54779	233	714	749	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
80	55012	200	774	377	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
81	55212	233	792	170	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
82	55445	183	828	82	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
83	55628	167	731	40	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
84	55795	150	687	41	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
85	55945	383	195	33	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
86	56328	300	352	431	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
87	56844	333	680	967	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
88	57177	200	446	957	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
89	57377	316	336	956	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
90	57693	350	828	962	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
91	58043	266	862	738	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
92	58310	233	847	414	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
93	58543	217	437	440	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
94	58759	166	366	367	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
95	58926	1965	292	539	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
96	60891	1066	416	539	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
97	62074	216	402	535	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
98	62290	416	462	537	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
99	62906	300	431	489	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
100	63206	283	464	535	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
101	63722	133	407	530	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
102	63856	200	798	525	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
103	64055	699	737	538	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
104	64755	266	434	505	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
105	65021	233	825	497	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
106	65255	267	760	426	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
107	65521	166	837	720	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
108	65688	250	461	531	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
109	65937	266	786	411	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
110	66204	166	767	688	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
111	66370	183	743	739	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
112	66554	266	528	730	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
113	66820	250	365	497	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
114	67070	150	303	495	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
115	67220	350	820	330	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
116	67570	200	498	293	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
117	67769	150	413	351	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
118	67919	283	805	370	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
119	68202	183	762	252	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
120	68386	150	809	634	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
121	68536	216	948	767	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
122	68752	233	730	746	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
123	68985	166	678	729	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
124	69152	416	513	722	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
125	69568	3181	245	750	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
126	72749	799	287	745	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
127	73549	400	255	838	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
128	73948	200	620	784	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
129	74148	266	735	733	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
130	74415	466	996	738	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
131	74881	283	740	732	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
132	75164	200	341	516	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
133	75364	183	270	545	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
134	75547	200	766	268	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
135	75747	216	759	45	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
136	75964	200	501	43	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
137	76163	250	186	43	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
138	76413	433	290	44	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
139	76846	200	558	35	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
140	77046	350	488	43	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
141	77396	416	582	49	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
142	77812	117	648	48	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
143	77929	533	715	49	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
144	78462	550	809	50	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
145	79011	416	916	48	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
146	79428	383	794	47	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
147	79811	416	697	42	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
148	80227	433	804	48	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
149	80660	366	500	45	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
150	81027	416	599	39	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
151	81443	333	708	46	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
152	81776	183	781	178	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
153	81959	200	450	56	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
154	82159	183	362	45	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
155	82342	483	699	56	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
