FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	StimuliName
63	56953	458	518	737	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
64	57412	339	407	512	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
65	57751	279	645	130	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
66	58030	199	981	71	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
67	58229	199	430	440	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
68	58428	1276	429	522	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
69	59704	179	420	477	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
70	60004	259	436	468	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
71	60402	359	428	508	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
72	61000	1635	421	534	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
73	62635	239	448	495	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
74	62874	179	768	507	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
75	63054	339	386	490	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
76	63393	180	295	528	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
77	63712	80	455	506	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
78	63931	279	480	498	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
79	64350	100	606	444	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
80	64449	399	390	488	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
81	64848	179	617	677	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
82	65028	179	396	482	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
83	65207	219	403	313	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
84	65426	419	312	263	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
85	65845	160	577	624	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
86	66005	339	406	504	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
87	66343	299	746	302	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
88	66642	140	402	287	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
89	66782	259	596	63	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
90	67041	180	379	45	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
91	67221	199	766	61	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
92	67420	219	599	56	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
93	67639	2652	724	78	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
94	70411	100	681	121	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
95	70670	2313	596	264	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
