FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	StimuliName
36	221181	179	264	786	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
37	221361	160	503	775	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
38	221520	399	247	741	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
39	221919	479	229	825	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
40	222397	159	240	783	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
41	222557	399	254	748	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
42	222956	179	419	765	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
43	223135	179	522	763	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
44	223314	319	230	744	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
45	223634	339	316	334	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
46	223972	199	278	296	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
47	224172	200	398	330	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
48	224371	199	252	665	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
49	224571	180	272	712	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
50	224750	219	478	60	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
51	224969	199	273	34	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
52	225169	199	449	33	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
53	225368	498	497	42	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
54	225867	199	573	56	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
55	226066	299	620	63	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
56	226365	817	713	54	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
57	227342	20	394	90	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
58	227561	279	707	49	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
59	227840	399	576	929	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
60	228239	219	470	17	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
61	228458	259	282	685	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
62	228717	200	692	755	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
63	228917	339	952	758	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
64	229256	259	765	99	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
65	229515	399	700	66	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
