FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	StimuliName
33	291619	997	413	447	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
34	292616	359	406	501	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
35	292975	299	448	504	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
36	294131	379	429	468	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
37	294510	219	796	461	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
38	294729	259	834	830	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
39	294988	199	926	822	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
40	295188	179	718	823	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
41	295367	199	443	836	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
42	295566	299	289	852	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
43	295866	239	334	538	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
44	296105	419	444	493	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
45	296523	279	780	461	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
46	296803	319	715	808	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
47	297122	259	535	803	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
48	297381	199	422	722	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
49	297580	279	382	941	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
50	297859	319	342	460	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
51	298178	160	509	299	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
52	298338	179	635	105	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
53	298517	1077	712	30	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
54	299594	219	539	10	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
55	299813	479	505	21	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
56	300292	199	288	20	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
57	300491	219	213	35	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
58	300710	159	740	30	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
59	300870	259	805	31	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
60	301129	499	717	37	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
61	301628	458	631	30	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
62	302285	498	699	31	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
63	302784	319	796	379	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
64	303103	638	755	759	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
65	303741	259	713	743	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
66	304000	199	748	750	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
67	304199	159	962	763	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
68	304359	359	999	762	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
69	304718	199	775	784	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
70	304917	239	458	728	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
71	305156	219	509	737	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
72	305375	319	715	630	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
73	305695	219	620	806	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
74	305914	239	541	857	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
